SETOR;SUBSETOR;PRODUTO;NCM;DESC_NCM;IND_MAPA;IND_OMC;DESC_ISIC_SECAO;IND_PRODUTO_AGRO_ONI
PESCADOS;PEIXES;OUTROS FILES DE PEIXE, FRESCOS OU REFRIGERADOS;3041913;FILES DE PEIXES BAGRES FRESCOS OU REFRIGERADOS;1;1;Indústria de Transformação;1
PESCADOS;PEIXES;OUTROS FILES DE PEIXE, FRESCOS OU REFRIGERADOS;3041919;FILES DE OUTROS PEIXES FRESCOS REFRIGERADOS;1;1;Indústria de Transformação;1
PESCADOS;PEIXES;OUTROS FILES DE PEIXE, FRESCOS OU REFRIGERADOS;3043100;FILES DE TILAPIAS (FRESCOS, REFRIGERADOS OU CONELADOS);1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS FILES DE PEIXE, FRESCOS OU REFRIGERADOS;3043210;FILES DE BAGRE(ICTALURUS PUNTACTUS),FR.,REFRIG.OU CONG.;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS FILES DE PEIXE, FRESCOS OU REFRIGERADOS;3043290;FILES DE OUTROS BAGRES,FRESCOS,REFRIGERADOS OU CONGEL.;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS FILES DE PEIXE, FRESCOS OU REFRIGERADOS;3043300;FILE DE PERCA-DO-NILO, FRESCO, REFRIGERADO OU CONGELADO;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS FILES DE PEIXE, FRESCOS OU REFRIGERADOS;3043900;FILES/OUT. CARNES DE OUT. PEIXES,FRESCOS, REF. OU CONG.;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS FILES DE PEIXE, FRESCOS OU REFRIGERADOS;3044100;FILES DE SALMOES-DO-PACIFICO E SALMAO-DO-DANUBIO;1;1;Indústria de Transformação;1
PESCADOS;PEIXES;OUTROS FILES DE PEIXE, FRESCOS OU REFRIGERADOS;3044200;FILES DE TRUTA (ALMO TRUTTA, ONCORHYNCHUS MYKISS, ETC);1;1;Indústria de Transformação;1
PESCADOS;PEIXES;OUTROS FILES DE PEIXE, FRESCOS OU REFRIGERADOS;3044300;FILES DE PEIXES CHATOS (PLEURONECTIDAE, SOLEIDAE, ETC);1;1;Indústria de Transformação;1
PESCADOS;PEIXES;OUTROS FILES DE PEIXE, FRESCOS OU REFRIGERADOS;3044400;FILES DE PEXIES DAS FAMILIAS BREGMACEROTIDAE,ETC);1;1;Indústria de Transformação;1
PESCADOS;PEIXES;OUTROS FILES DE PEIXE, FRESCOS OU REFRIGERADOS;3044700;FILÉS DE CAÇÃO E OUTROS TUBARÕES, FRESCOS OU REFRIGERADOS;1;1;Indústria de Transformação;1
PESCADOS;PEIXES;OUTROS FILES DE PEIXE, FRESCOS OU REFRIGERADOS;3044800;FILÉS DE RAIAS (RAJIDAE), FRESCOS OU REFRIGERADOS;1;1;Indústria de Transformação;1
PESCADOS;PEIXES;OUTROS FILES DE PEIXE, FRESCOS OU REFRIGERADOS;3044910;FILE DE CHERNE-POVEIRO - FRESC/REFR;1;1;Indústria de Transformação;1
PESCADOS;PEIXES;OUTROS FILES DE PEIXE, FRESCOS OU REFRIGERADOS;3044920;FILE DE GAROUPA(ACANTHISTIUS SPP)FRESC/REFR;1;1;Indústria de Transformação;1
PESCADOS;PEIXES;OUTROS FILES DE PEIXE, FRESCOS OU REFRIGERADOS;3044990;FILES DE OUTROS PEIXES, FRESCOS OU REFRIGERADOS;1;1;Indústria de Transformação;1
PESCADOS;PEIXES;OUTROS FILÉS DE PEIXE, FRESCOS, REFRIGERADOS OU CONGELADOS;3049600;FILÉS DE CAÇÃO E OUTROS TUBARÕES, FRESCOS, REFRIGERADOS OU CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS FILÉS DE PEIXE, FRESCOS, REFRIGERADOS OU CONGELADOS;3049700;FILÉS DE RAIAS (RAJIDAE), FRESCOS, REFRIGERADOS OU CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3029190;OUTROS FÍGADOS, OVAS E GÔNADAS MASCULINAS, FRESCOS OU REFRIGERADOS;1;1;Agropecuária;1
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3031900;OUTROS PEIXES SALMOES,CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3032410;BAGRE (ICTALURUS PUNTACTUS) CONGELADO;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3032490;PERCA-DO-NILO E CABECAS-DE-SERPENTE, CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3032500;CARPAS, CONGELADAS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3032600;ENGUIAS CONGELADAS (ANGUILLA SPP.), CONGELADAS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3033100;LINGUADOS-GIGANTES,PEIXES CONGELAD.EXC.FILES.OUTS.CARNE;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3033200;SOLHAS OU PATRUCAS,PEIXES CONGELAD.EXC.FILES,OUTS.CARNE;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3033300;LINGUADOS,PEIXES CONG.EXC.FILES,OUTS.CARNES,FIGADOS,ETC;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3033400;PREGADO (PSETTA MAXIMA), CONGELADO;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3033900;OUTS.PEIXES CHATOS,CONGELADOS,EXC.FILES,OUTS.CARNES,ETC;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3034300;BONITOS-LISTRADOS,ETC.PEIXES CONGELADOS,EXC.FILES,ETC.;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3034400;ALBACORAS-BANDOLIM (PATUDOS),PEIXES CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3034500;ALBACORAS-AZUIS (ATUNS-AZUIS),PEIXES CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3035000;ARENQUES,PEIXES CONGELAD.EXC.FILES,OUTS.CARNES,FIGADOS,;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3035100;ARENQUES,PEIXES CONGELADOS,EXC.FIGADO,OVAS,SEMEN;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3035400;CAVALINHAS, CONGELADAS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3035500;CHICHARROS (TRACHURUS SPP.), CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3035600;BIJUPIRA (RACHCENTRON CANADUM), CONGELADO;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3035700;ESPADARTE (XIPHIAS GALDIUS), CONGELADO;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3035910;ESPADINS, MARLINS, VELEIROS (ISTIOPHORIDAE), CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3035920;ANCHOITA (ENGRAULIS ANCHOITA), CONGELADO;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3035990;OUTROS PEIXES CONGELADOS, EXCETO OS FILÉS DE PEIXES E OUTRA CARNE DE PEIXES DA POSIÇÃO 03.04;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3036100;ESPADARTES (XIPHIAS GLADIUS),PEIXES CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3036210;MARLONGAS-NEGRAS (DISSOSTS.ELEGINOIDES),PEIXES CONGEL.;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3036211;MARLONGAS-NEGRAS,PEIXES CONG.EVISCERAD.S/CABECA,S/CALDA;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3036212;CABECAS DE PEIXES MARLONGAS-NEGRAS,CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3036219;OUTS.PEIXES MARLONGAS-NEGRAS,CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3036221;MARLONGAS-DO-ANTARTICO,PEIXES CONG.EVISCERADOS,S/CABECA;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3036222;CABECAS DE PEIXES MARLONGAS-DO-ANTARTICO,CONGELADAS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3036229;OUTS.PEIXES MARLONGAS-DO-ANTARTICO,CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3036290;OUTS.PEIXES CONGELADOS,EXC.FIGADOS,OVAS,SEMEN;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3036400;HADDOCK OU LUBINA (MELANOGRAMMUS AEGLEFINUS), CONGELADO;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3036500;SAITHE (POLLACHIUS VIRENS), CONGELADO;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3036600;MERLUZAS E ABROTEAS (MERLUCCIUS ,UROPHYCIS ),CONGELADAS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3036700;MERLUZA-DO-ALASCA (THERAGRA CHALCOGRAMMA);1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3036800;VERDINHOS, CONGELADOS (EXCETO FILES, OUTRAS CARNES);1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3036910;MERLUZA ROSADA (MACRURONUS MEGELLANICUS), CONGELADA;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3036990;OUTROS PEIXES CONGELADOS, EXCETO FILE E OUTRAS CARNES;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037200;HADDOCKS CONGELADOS,EXC.FILES,OUTRAS CARNES,FIGADOS,ETC;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037300;PEIXES-CARVAO CONGELADOS,EXC.FILES,OUTRAS CARNES,ETC.;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037400;CAVALAS,CAVALINHAS E SARDAS,CONGELADAS,EXC.FILES,ETC.;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037500;ESQUALOS CONGELADOS,EXC.FILES,OUTRAS CARNES,FIGADOS,ETC;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037511;TUBAROES-AZUIS INTEIROS,CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037512;TUBAROES-AZUIS,CONGELAD.EVISCERAD.S/CABECA,S/BARBATANA;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037513;TUBAROES-AZUIS,CONGELADOS,EM PEDACOS,COM PELE;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037514;TUBAROES-AZUIS,CONGELADOS,EM PEDACOS,SEM PELE;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037519;OUTS.TUBAROES-AZUIS,CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037590;OUTS.PEIXES ESQUALOS,CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037600;ENGUIAS CONGELADAS,EXC.FILES,OUTRAS CARNES,FIGADOS,ETC.;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037700;PERCAS (ROBALOS E BAILAS) CONGELADAS,EXC.FILES,ETC.;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037800;MERLUZAS E ABROTEAS,CONGELADAS,EXC.FILES,ETC.;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037910;CORVINAS CONGELADAS,EXC.FILES,OUTRAS CARNES,FIGADOS,ETC;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037920;PESCADAS CONGELADAS,EXC.FILES,OUTRAS CARNES,FIGADOS,ETC;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037931;ESPADARTES CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037932;AGULHOES CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037934;PEIXES-SAPO CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037941;CHERNES-POVEIRO CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037942;GAROUPAS CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037943;TAINHAS CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037944;ESTURJOES CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037945;PEIXES-REI CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037946;MERLUZAS ROSADAS CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037947;NOTOTENIAS CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037948;BAGRES CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037949;MERLUZAS NEGRAS CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037951;CURIMATAS,PEIXES CONGELADOS,EXC.FILES,OUTROS CARNES,ETC;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037954;TRAIRAS,PEIXES CONGELADOS,EXC.FILES,OUTROS CARNES,ETC;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037955;PIAUS,PEIXES CONGELADOS,EXC.FILES,OUTROS CARNES,ETC;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037956;PIRARUCUS,PEIXES CONGELADOS,EXC.FILES,OUTROS CARNES,ETC;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037957;ANCHOITAS,PEIXES CONGELADOS,EXC.FILES,OUTROS CARNES,ETC;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037961;PIRAMUTABAS,PEIXES CONGELADOS,EXC.FILES,OUTROS CARNES,;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037962;DOURADAS,PEIXES CONGELADOS,EXC.FILES,OUTROS CARNES,ETC.;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037963;PACUS,PEIXES CONGELADOS,EXC.FILES,OUTROS CARNES,ETC.;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037964;TAMBAQUIS,PEIXES CONGELADOS,EXC.FILES,OUTROS CARNES,ETC;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037965;TAMBACUS,PEIXES CONGELADOS,EXC.FILES,OUTROS CARNES,ETC.;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3037990;OUTROS PEIXES CONGELADOS,EXC.FILES,OUTROS CARNES,ETC.;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038000;FIGADOS,OVAS E SEMEN,DE PEIXES,CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038111;TUBARAO-AZUL (PRIONACE GLAUCA) INTEIRO, CONGELADO;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038112;TUBARAO-AZUL,EVISCERADO, S/ CABECA E S/ BARBATANA,CONG.;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038113;TUBARAO-AZUL EM PEDACOS, COM PELE, CONGELADO;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038114;TUABARAO-AZUL EM PEDACOS, SEM PELE, CONGELADO;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038119;OUTROS TUBAROES-AZUIS, CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038190;OUTROS TUBAROES, CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038200;RAIAS (RAJIDAE), CONGELADAS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038311;MERLUZA NEGRA, EVISCERADAS, S/ CABECA E S/CAUDA,CONG.;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038312;CABECAS DE MERLUZA NEGRA, CONGELADAS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038319;OUTRAS PARTES DE MERLUZA NEGRA, CONGELADAS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038321;MERLUZA ANTARTICA, EVISCERADAS,S/CABECA E S/CAUDA,CONG.;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038322;CABECAS DE MERLUZA ANTARTICA, CONGELADAS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038329;OUTRAS PARTES DE MERLUZA ANTARTICA, CONGELADAS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038400;ROBALOS (DICENTRARCHUS SPP.), CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038910;CORVINA (MICROPOGONIAS FURNIERI), CONGELADA;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038920;PESCADAS (CYNOSCION SPP.), CONGELADAS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038931;AGULHOES (ISTIOPHORUS, TETRAPTURUS, MAKAIRA),CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038933;PEIXE-SAPO (LOPHIUS GASTROPHYSUS), CONGELADO;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038941;CHERNE-POVEIRO (POLYPRION AMERICANUS), CONGELADO;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038942;GAROUPAS (ACANTHISTIUS SPP.), CONGELADAS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038943;TAINHAS (MUJIL SPP.), CONGELADAS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038944;ESTURJOES (ACIPENSER), CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038945;PEIXES-REI (ATHERINA SPP.), CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038946;NOTOTENIAS (PATAGONOTOTHEN SPP.), CONGELADAS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038951;CURIMATAS (PROCHILODUS SPP.), CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038954;TRAIRAS (CONGELADAS), EXCETO FILES, OUTRAS CARNES, ETC;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038955;PIAUS (LEPORINUS SPP.) CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038956;PIRARUCU (CONGELADO) ,EXCETO FILES, OUTRAS CARNES, ETC;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038957;ANCHOITAS (CONGELADAS) ,EXC.FILES,OUTROS CARNES,ETC;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038961;PIRAMUTABAS, CONGELADO, EXC. FILES, OUTRAS CARNES, ETC;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038962;DOURADAS (CONGELADAS), EXC.FILES, OUTRAS CARNES,ETC.;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038963;PACU (CONGELADO) EXCETO FILES, OUTRAS CARNES, ETC.;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038964;TAMBAQUI (CONGELADO) ,EXCETO FILES, OUTRAS CARNES, ETC;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038965;TAMBACU(HIBRIDO DE TAMBAQUI E PACU),CONG. EXC.FILE, ETC;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3038990;OUTROS PEIXES CONGELADOS, EXC.FILES, OUTRAS CARNES,ETC.;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3039000;FIGADOS, OVAS E SEMEN DE PEIXES, CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3039100;FÍGADOS, OVAS E GÔNADAS MASCULINAS, CONGELADO;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3039110;FÍGADOS, OVAS E GÔNADAS MASCULINAS, OVAS DE TAINHAS (MUGIL SPP.);1;1;Indústria de Transformação;1
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3039190;OUTROS FÍGADOS, OVAS E GÔNADAS MASCULINAS, CONGELADOS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3039200;BARBATANAS DE TUBARÃO, CONGELADO;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3039920;CABEÇAS DE MERLUZA ANTÁRTICA (DISSOSTICHUS MAWSONI), CONGELADO;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3039990;OUTROS SUBPRODUTOS COMESTÍVEIS DE PEIXES, CONGELADO;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3049000;OUTRAS CARNES DE PEIXES,CONGELADAS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3049300;OUTRAS CARNES DE TILAPIAS,BAGRES,CARPAS,ENGUIAS, CONG.;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3049400;OUTRAS CARNES DE MERLUZA-DO-ALASCA, CONGELADAS;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES CONGELADOS;3049500;OUT.CAR.PEI.DA FAM. BREG,EUC,GAD,MAC.MEL.MER.,ETC,CONG.;1;1;Indústria de Transformação;0
PESCADOS;PEIXES;OUTROS PEIXES FRESCOS OU REFRIGERADOS;3022100;PEIXES LINGUADOS-GIGANTES,FRESCOS/REFRIG.EXC.FILES,ETC.;1;1;Agropecuária;1
PESCADOS;PEIXES;OUTROS PEIXES FRESCOS OU REFRIGERADOS;3022200;PEIXES SOLHAS OU PATRUCAS,FRESCOS/REFRIG.EXC.FILES,ETC.;1;1;Agropecuária;1
PESCADOS;PEIXES;OUTROS PEIXES FRESCOS OU REFRIGERADOS;3022300;PEIXES LINGUADOS,FRESCOS/REFRIG.EXC.FILES,OUTS/CARNES,;1;1;Agropecuária;1
PESCADOS;PEIXES;OUTROS PEIXES FRESCOS OU REFRIGERADOS;3022400;PREGADO (PSETTA MAXIMA), FRESCO OU REFRIGERADO;1;1;Agropecuária;1
PESCADOS;PEIXES;OUTROS PEIXES FRESCOS OU REFRIGERADOS;3022900;OUTS.PEIXES CHATOS,FRESCOS/REFRIG.EXC.FILES,OUTS.CARNES;1;1;Agropecuária;1
PESCADOS;PEIXES;OUTROS PEIXES FRESCOS OU REFRIGERADOS;3023300;PEIXES BONITOS-LISTRADOS,ETC.FRESCOS/REFRIG.EXC.FILES,;1;1;Agropecuária;1
PESCADOS;PEIXES;OUTROS PEIXES FRESCOS OU REFRIGERADOS;3023400;PEIXES ALBACORAS-BANDOLIM,FRESCOS/REFRIG.EXC.FILES,ETC.;1;1;Agropecuária;1
PESCADOS;PEIXES;OUTROS PEIXES FRESCOS OU REFRIGERADOS;3023500;PEIXES ALBACORAS-AZUIS,FRESCOS/REFRIG.EXC.FILES/OVAS,ET;1;1;Agropecuária;1
PESCADOS;PEIXES;OUTROS PEIXES FRESCOS OU REFRIGERADOS;3024000;PEIXES ARENQUES,FRESCOS/REFRIG.EXC.FILES/OUTS.CARNES,ET;1;1;Agropecuária;1
PESCADOS;PEIXES;OUTROS PEIXES FRESCOS OU REFRIGERADOS;3024100;ARENQUES (CLUPEA HARENGUS,CLUPEA PALLASII),FR.OU REFRI.;1;1;Agropecuária;1
PESCADOS;PEIXES;OUTROS PEIXES FRESCOS OU REFRIGERADOS;3024210;ANCHOITA (ENGRAULIS ANCHOITA), FRESCAS OU REFRIGERADAS;1;1;Agropecuária;1
PESCADOS;PEIXES;OUTROS PEIXES FRESCOS OU REFRIGERADOS;3024290;OUTRAS ANCHOVAS, FRESCAS OU REFRIGERADAS;1;1;Agropecuária;1
