NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
1,Brasil,40,Mil Reais,82700,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117091,22.11-1 Fabricação de pneumáticos e de câmaras-de-ar
1,Brasil,40,Mil Reais,3732,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117092,22.12-9 Reforma de pneumáticos usados
1,Brasil,40,Mil Reais,40975,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117093,22.19-6 Fabricação de artefatos de borracha não especificados anteriormente
1,Brasil,40,Mil Reais,639638,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117094,22.2 Fabricação de produtos de material plástico
1,Brasil,40,Mil Reais,113873,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117095,22.21-8 Fabricação de laminados planos e tubulares de material plástico
1,Brasil,40,Mil Reais,335101,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117096,22.22-6 Fabricação de embalagens de material plástico
1,Brasil,40,Mil Reais,37996,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117097,22.23-4 Fabricação de tubos e acessórios de material plástico para uso na construção
1,Brasil,40,Mil Reais,152668,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117098,22.29-3 Fabricação de artefatos de material plástico não especificados anteriormente
1,Brasil,40,Mil Reais,1179239,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117099,23 Fabricação de produtos de minerais não-metálicos
1,Brasil,40,Mil Reais,82837,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117100,23.1 Fabricação de vidro e de produtos do vidro
1,Brasil,40,Mil Reais,55986,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117101,23.11-7 Fabricação de vidro plano e de segurança
1,Brasil,40,Mil Reais,21057,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117102,23.12-5 Fabricação de embalagens de vidro
1,Brasil,40,Mil Reais,5794,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117103,23.19-2 Fabricação de artigos de vidro
1,Brasil,40,Mil Reais,358245,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117104,23.2 Fabricação de cimento
1,Brasil,40,Mil Reais,358245,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117105,23.20-6 Fabricação de cimento
1,Brasil,40,Mil Reais,198916,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117106,"23.3 Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes"
1,Brasil,40,Mil Reais,198916,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117107,"23.30-3 Fabricação de artefatos de concreto, cimento, fibrocimento, gesso e materiais semelhantes"
1,Brasil,40,Mil Reais,381581,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117108,23.4 Fabricação de produtos cerâmicos
1,Brasil,40,Mil Reais,29617,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117109,23.41-9 Fabricação de produtos cerâmicos refratários
1,Brasil,40,Mil Reais,293542,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117110,23.42-7 Fabricação de produtos cerâmicos não-refratários para uso estrutural na construção
1,Brasil,40,Mil Reais,58422,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117111,23.49-4 Fabricação de produtos cerâmicos não-refratários não especificados anteriormente
1,Brasil,40,Mil Reais,157660,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117112,23.9 Aparelhamento de pedras e fabricação de outros produtos de minerais não-metálicos
1,Brasil,40,Mil Reais,85956,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117113,23.91-5 Aparelhamento e outros trabalhos em pedras
1,Brasil,40,Mil Reais,16098,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117114,23.92-3 Fabricação de cal e gesso
1,Brasil,40,Mil Reais,55606,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117115,23.99-1 Fabricação de produtos de minerais não-metálicos não especificados anteriormente
1,Brasil,40,Mil Reais,1966277,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117116,24 Metalurgia
1,Brasil,40,Mil Reais,661679,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117117,24.1 Produção de ferro-gusa e de ferroligas
1,Brasil,40,Mil Reais,259909,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117118,24.11-3 Produção de ferro-gusa
1,Brasil,40,Mil Reais,401770,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117119,24.12-1 Produção de ferroligas
1,Brasil,40,Mil Reais,225211,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117120,24.2 Siderurgia
1,Brasil,40,Mil Reais,29865,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117121,24.21-1 Produção de semiacabados de aço
1,Brasil,40,Mil Reais,2059,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117122,24.22-9 Produção de laminados planos de aço
1,Brasil,40,Mil Reais,10902,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117123,24.23-7 Produção de laminados longos de aço
1,Brasil,40,Mil Reais,182385,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117124,"24.24-5 Produção de relaminados, trefilados e perfilados de aço"
1,Brasil,40,Mil Reais,47919,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117125,"24.3 Produção de tubos de aço, exceto tubos sem costura"
1,Brasil,40,Mil Reais,23450,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117126,24.31-8 Produção de tubos de aço com costura
1,Brasil,40,Mil Reais,24469,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117127,24.39-3 Produção de outros tubos de ferro e aço
1,Brasil,40,Mil Reais,962477,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117128,24.4 Metalurgia dos metais não-ferrosos
1,Brasil,40,Mil Reais,397526,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117129,24.41-5 Metalurgia do alumínio e suas ligas
1,Brasil,40,Mil Reais,322893,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117130,24.42-3 Metalurgia dos metais preciosos
1,Brasil,40,Mil Reais,102,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117131,24.43-1 Metalurgia do cobre
1,Brasil,40,Mil Reais,241956,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117132,24.49-1 Metalurgia dos metais não-ferrosos e suas ligas não especificados anteriormente
1,Brasil,40,Mil Reais,68991,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117133,24.5 Fundição
1,Brasil,40,Mil Reais,65298,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117134,24.51-2 Fundição de ferro e aço
1,Brasil,40,Mil Reais,3693,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117135,24.52-1 Fundição de metais não-ferrosos e suas ligas
1,Brasil,40,Mil Reais,1554863,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117136,"25 Fabricação de produtos de metal, exceto máquinas e equipamentos"
1,Brasil,40,Mil Reais,93470,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117137,25.1 Fabricação de estruturas metálicas e obras de caldeiraria pesada
1,Brasil,40,Mil Reais,72245,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117138,25.11-0 Fabricação de estruturas metálicas
1,Brasil,40,Mil Reais,20611,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117139,25.12-8 Fabricação de esquadrias de metal
1,Brasil,40,Mil Reais,614,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117140,25.13-6 Fabricação de obras de caldeiraria pesada
1,Brasil,40,Mil Reais,42995,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117141,"25.2 Fabricação de tanques, reservatórios metálicos e caldeiras"
1,Brasil,40,Mil Reais,4610,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117142,"25.21-7 Fabricação de tanques, reservatórios metálicos e caldeiras para aquecimento central"
1,Brasil,40,Mil Reais,38385,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117143,"25.22-5 Fabricação de caldeiras geradoras de vapor, exceto para aquecimento central e para veículos"
1,Brasil,40,Mil Reais,75504,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117144,"25.3 Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais"
1,Brasil,40,Mil Reais,23887,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117145,25.31-4 Produção de forjados de aço e de metais não-ferrosos e suas ligas
1,Brasil,40,Mil Reais,10561,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117146,25.32-2 Produção de artefatos estampados de metal; metalurgia do pó
1,Brasil,40,Mil Reais,41056,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117147,"25.39-0 Serviços de usinagem, solda, tratamento e revestimento em metais"
1,Brasil,40,Mil Reais,134608,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117148,"25.4 Fabricação de artigos de cutelaria, de serralheria e ferramentas"
1,Brasil,40,Mil Reais,32161,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117149,25.41-1 Fabricação de artigos de cutelaria
1,Brasil,40,Mil Reais,44031,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117150,"25.42-0 Fabricação de artigos de serralheria, exceto esquadrias"
1,Brasil,40,Mil Reais,58416,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117151,25.43-8 Fabricação de ferramentas
1,Brasil,40,Mil Reais,53612,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117152,"25.5 Fabricação de equipamento bélico pesado, armas de fogo e munições"
1,Brasil,40,Mil Reais,53612,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117153,"25.50-1 Fabricação de equipamento bélico pesado, armas de fogo e munições"
1,Brasil,40,Mil Reais,1154674,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117154,25.9 Fabricação de produtos de metal não especificados anteriormente
1,Brasil,40,Mil Reais,826365,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117155,25.91-8 Fabricação de embalagens metálicas
1,Brasil,40,Mil Reais,166601,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117156,25.92-6 Fabricação de produtos de trefilados de metal
1,Brasil,40,Mil Reais,57833,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117157,25.93-4 Fabricação de artigos de metal para uso doméstico e pessoal
1,Brasil,40,Mil Reais,103875,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117158,25.99-3 Fabricação de produtos de metal não especificados anteriormente
1,Brasil,40,Mil Reais,502388,1,Brasil,1291,Ativo imobilizado - aquisições de terceiros e produção própria - terrenos e edificações,2021,2021,117159,"26 Fabricação de equipamentos de informática, produtos eletrônicos e ópticos"
