ano;id;p2;p3;p5;p6;abord;p7_1;p7_1_1;p7_1_2;p7_1_3;p7_1_4;p7_1_5;p7_1_6;p7_1_7;p7_1_8;p7_1_9;p7_1_10;p7_1_11;p7_1_12;p7_2;p7_2_1;p7_2_2;p7_2_3;p7_2_4;p7_2_5;p7_2_6;p7_2_7;p7_2_8;p7_2_9;p7_2_10;p7_2_11;p7_3;p7_3_1;p7_3_2;p7_3_3;p7_3_4;p7_3_5;p7_3_6;p8_1;p8_2;p8_3;p8_4;p8_5;p8_6;p8_7;p9_1;p9_2;p9_3;p9_4;p9_5;p9_6;p9_7;p9_8;p9_9;p9_10;p10;p11;p12_1;p12_2;p12_3;p12_4;p12_5;p12_6;p12_7;p13_1;p13_2;p13_3;p14_1;p14_2;p14_3;p14_4;p14_5;p14_6;p14_7;p15_1;p15_2;p15_3;p15_4;p15_5;p15_6;p15_7;p15_8;p15_9;p15_10;p15_11;p15_12;p16;p17;p18;p19;peso
2023;62636487;Média;Norte;Analista de RH;De 100 a 499 funcionários;Educação Profissional;SENAI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SESI;nan;nan;nan;nan;nan;SENAC;SEBRAE;SENAT;Instituto Federal;ESCOLA ESTADUAL DE FORMAÇÃO PROFISSIONAL;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Diversidade de cursos/gama de opções/cursos variados;Bom atendimento/tem mais contato/fácil dialogar/disponível no atendimento/dão suporte/orientam/faz visitas;nan;nan;nan;nan;nan;nan;nan;nan;Capacitação/aprendizado/treinamento/maior qualificação/palestras/cursos/palestras/atualização/ensino/aperfeiçoam;Atende nossa necessidade/de acordo com o que precisamos/mais adequados as funções da empresa/específico p empresa;nan;nan;nan;nan;nan;4;5;5;5;4;5;5;5;5;5;5;5;Certamente contrataria seus serviços;Certamente poderia contratar estes profissionais;Certamente poderia contratar seus serviços;Certamente poderia contratar estes profissionais;0.87832
2023;62633951;Média;Sudeste;Analista de RH;De 100 a 499 funcionários;Educação Superior;SENAI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Outras;PUC;MACKENZIE;USP;Outras;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;SENAC;UNIP;ANHANGUERA;ESTÁCIO;Instituto Federal;nan;nan;SENAC;UNIP;PUC;ANHANGUERA;ESTÁCIO;Outras;MACKENZIE;USP;nan;nan;Outras;NENHUMA / NÃO SABE;Diversidade de cursos/gama de opções/cursos variados;Cursos na área da empresa/atende o nosso segmento/atende nossas demandas/atende as expectativas;Qualidade do ensino/bom método de ensino/tem metodologia específica/segue grade de ensino, currículo escolar/...;Ensina/capacita/qualifica/melhor formação/melhor qualidade dos candidatos/desenvolvimento/profissionais qualidade;nan;nan;nan;nan;nan;nan;Parceria/trabalha com ele//contratamos por ele/convenio/trabalha com pessoas que estudaram lá/envia func p cursos.;Pronto atendimento/apoio às empresas/dá assessoria/são atenciosos/Atendimento de qualidade/dá suporte/vis técnicas;Capacitação/aprendizado/treinamento/maior qualificação/palestras/cursos/palestras/atualização/ensino/aperfeiçoam;Cursos técnicos/cursos profissionalizantes/Forma para o mercado de trabalho/cursos para a indústria/ex: tecnolog;Atende nossa necessidade/de acordo com o que precisamos/mais adequados as funções da empresa/específico p empresa;nan;nan;5;5;5;5;5;5;5;5;5;5;4;5;Provavelmente contrataria seus serviços;Certamente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;Certamente poderia contratar estes profissionais;0.89405
2023;62636623;Pequena;Sudeste;Analista de RH;De 20 a 99 funcionários;Educação Profissional e Educação Superior;SENAC;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Anchieta;UNIP;Anhembi Morumbi;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;Outras;nan;nan;nan;nan;nan;Instituto Federal;nan;nan;nan;nan;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Fácil acesso/Mais acessível (sem especificar);Proximidade/tem na cidade é mais acessivel/facilidade de estar na cidade/boa localização/por ser da região/próxima;Parceria/trabalho com essa instituição/já utilizei ela/tenho menores aprendizes fazem cursos lá/tem colaboradores;nan;nan;nan;nan;nan;nan;nan;Capacitação/aprendizado/treinamento/maior qualificação/palestras/cursos/palestras/atualização/ensino/aperfeiçoam;nan;nan;nan;nan;nan;nan;5;5;5;5;5;5;5;5;5;5;5;5;Provavelmente contrataria seus serviços;Provavelmente poderia contratar estes profissionais;Provavelmente não contrataria seus serviços;Certamente poderia contratar estes profissionais;1.32708
2023;62641039;Pequena;Sudeste;Analista de RH;De 20 a 99 funcionários;Educação Profissional e Educação Superior;SENAI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;ESTÁCIO;ANHANGUERA;UNINOVE;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;SENAC;PAULA SOUZA;nan;nan;nan;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Pelo retorno na empresa/quem passou por lá traz bons resultados;nan;nan;nan;nan;nan;nan;nan;nan;nan;Cursos técnicos/cursos profissionalizantes/Forma para o mercado de trabalho/cursos para a indústria/ex: tecnolog;nan;nan;nan;nan;nan;nan;3;5;5;5;5;5;5;5;5;5;5;5;Certamente contrataria seus serviços;Certamente poderia contratar estes profissionais;Certamente poderia contratar seus serviços;Certamente poderia contratar estes profissionais;1.32708
2023;62635965;Média;Sudeste;Analista de RH;De 100 a 499 funcionários;Educação Profissional e Educação Superior;Fundação Bradesco;Outras;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;ANHANGUERA;Outras;Unisal - Centro Universitário Salesiano;nan;nan;nan;nan;nan;nan;nan;nan;nan;Unisal - Centro Universitário Salesiano;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;SENAI;SENAC;PAULA SOUZA;nan;nan;nan;nan;SENAI;PAULA SOUZA;Unisal - Centro Universitário Salesiano;nan;nan;nan;nan;nan;nan;nan;PAULA SOUZA;NENHUMA / NÃO SABE;Qualidade do ensino/bom método de ensino/tem metodologia específica/segue grade de ensino, currículo escolar/...;nan;nan;nan;nan;nan;nan;nan;nan;nan;Capacitação/aprendizado/treinamento/maior qualificação/palestras/cursos/palestras/atualização/ensino/aperfeiçoam;nan;nan;nan;nan;nan;nan;3;5;5;5;5;5;5;5;5;5;3;5;Provavelmente contrataria seus serviços;Provavelmente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;Provavelmente poderia contratar estes profissionais;0.89405
2023;62633834;Pequena;Sudeste;Assistente de RH / Auxiliar de RH/ Auxiliar Adm de RH/ Assist DP e RH;De 20 a 99 funcionários;Educação Profissional;PITÁGORAS;UNOPAR;UMA;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;UMA;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;UMA;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;SENAI;SENAC;SEBRAE;SENAT;Instituto Federal;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;PITÁGORAS;NENHUMA / NÃO SABE;Qualidade do ensino/bom método de ensino/tem metodologia específica/segue grade de ensino, currículo escolar/...;Diversidade de cursos/gama de opções/cursos variados;Ensina/capacita/qualifica/melhor formação/melhor qualidade dos candidatos/desenvolvimento/profissionais qualidade;Cursos na área da empresa/atende o nosso segmento/atende nossas demandas/atende as expectativas;nan;nan;nan;nan;nan;nan;Capacitação/aprendizado/treinamento/maior qualificação/palestras/cursos/palestras/atualização/ensino/aperfeiçoam;Atende nossa necessidade/de acordo com o que precisamos/mais adequados as funções da empresa/específico p empresa;Cursos técnicos/cursos profissionalizantes/Forma para o mercado de trabalho/cursos para a indústria/ex: tecnolog;nan;nan;nan;nan;1;3;4;4;4;3;4;4;3;2;2;4;Provavelmente contrataria seus serviços;Provavelmente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;Provavelmente poderia contratar estes profissionais;1.32708
2023;62631508;Pequena;Sudeste;Analista de RH;De 20 a 99 funcionários;Educação Superior;SENAI;SENAC;SESI;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;ANHANGUERA;Unisal - Centro Universitário Salesiano;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;ANHANGUERA;Unisal - Centro Universitário Salesiano;Outras;nan;nan;nan;nan;UNIP;PUC;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Qualidade/excelência;Variedade de cursos;Pronto atendimento/apoio às empresas/dá assessoria/são atenciosos/Atendimento de qualidade/dá suporte/vis técnicas;nan;nan;nan;nan;1;5;5;3;4;5;5;5;4;Não sabe;5;4;Provavelmente contrataria seus serviços;Provavelmente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;NÃO LER: Não sei se contrataria ou não;1.32708
2023;62639802;Média;Sudeste;Gerente de RH/ DHO / Gerente de Desenvolvimento Humano;De 100 a 499 funcionários;Educação Profissional;SESI;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Outras;PUC;UNIP;UNICAMP;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;Sesc;nan;nan;nan;nan;nan;SENAC;SEBRAE;SENAT;ESCOLA ESTADUAL DE FORMAÇÃO PROFISSIONAL;nan;nan;nan;SENAI;SENAC;SEBRAE;ESCOLA ESTADUAL DE FORMAÇÃO PROFISSIONAL;SESI;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Bom atendimento/tem mais contato/fácil dialogar/disponível no atendimento/dão suporte/orientam/faz visitas;Maior qualidade/boa instituição/pela sua administração/é a melhor;nan;nan;nan;nan;nan;nan;nan;nan;Organizada/organização/tem planejamento do estágio;Capacitação/aprendizado/treinamento/maior qualificação/palestras/cursos/palestras/atualização/ensino/aperfeiçoam;Parceria/trabalha com ele//contratamos por ele/convenio/trabalha com pessoas que estudaram lá/envia func p cursos.;Empresa responsável/comprometimento;Rigorosa/disciplina;nan;nan;3;5;5;5;5;4;5;5;4;4;3;5;Certamente contrataria seus serviços;Provavelmente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;Certamente poderia contratar estes profissionais;0.89405
2023;62636294;Pequena;Sudeste;Coordenador de RH/ DHO / Coordenador de DHO /Coordenadora de Treinamento/ Supevisor de RH;De 20 a 99 funcionários;Educação Profissional e Educação Superior;SENAI;SENAC;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;CONQUER;Outras;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Outras;ANHANGUERA;Outras;nan;nan;nan;nan;PAULA SOUZA;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;Cursos técnicos/cursos profissionalizantes/Forma para o mercado de trabalho/cursos para a indústria/ex: tecnolog;nan;nan;nan;nan;nan;nan;1;4;4;5;3;4;4;4;3;2;1;5;Certamente contrataria seus serviços;Provavelmente poderia contratar estes profissionais;Provavelmente não contrataria seus serviços;Provavelmente poderia contratar estes profissionais;1.32708
2023;62632023;Média;Sudeste;Analista de RH;De 20 a 99 funcionários;Educação Profissional;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;UNICESUMAR;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;SENAC;nan;nan;nan;nan;nan;SEBRAE;SENAT;GRAU TÉCNICO;nan;nan;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;SEBRAE;NENHUMA / NÃO SABE;Diversidade de cursos/gama de opções/cursos variados;Qualidade do ensino/bom método de ensino/tem metodologia específica/segue grade de ensino, currículo escolar/...;Ensina/capacita/qualifica/melhor formação/melhor qualidade dos candidatos/desenvolvimento/profissionais qualidade;nan;nan;nan;nan;nan;nan;nan;Capacitação/aprendizado/treinamento/maior qualificação/palestras/cursos/palestras/atualização/ensino/aperfeiçoam;Boa formação prática/colocar a teoria na prática /oferece teoria e prática;Variedade de cursos;nan;nan;nan;nan;5;5;5;5;5;5;5;5;5;5;5;5;Provavelmente contrataria seus serviços;Certamente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;Provavelmente poderia contratar estes profissionais;0.89405
2023;62634237;Pequena;Sudeste;Analista de RH;De 20 a 99 funcionários;Educação Superior;Sesc;SESI;ESTÁCIO;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;UFG;ANHANGUERA;Outras;nan;nan;nan;nan;nan;nan;nan;nan;nan;Outras;Outras;ESTÁCIO;nan;nan;nan;nan;SENAI;SENAC;UNIP;PUC;ESTÁCIO;Instituto Federal;nan;SENAI;PUC;ANHANGUERA;UFG;Outras;nan;nan;nan;nan;nan;UFG;Outras;Boa estrutura/ex: laboratório, material, equipamentos, tecnologia, mais salas, etc;Organização/mais organizados;Parceria/trabalho com essa instituição/já utilizei ela/tenho menores aprendizes fazem cursos lá/tem colaboradores;Oportunidades;nan;nan;nan;Outras;Muito dificultosa/ burocrática em relação a documentação acesso as pessoas e resolução dos problemas;É  retenção que o conseguimos dar andamento  contratacao.;Cursos técnicos/cursos profissionalizantes/Forma para o mercado de trabalho/cursos para a indústria/ex: tecnolog;Boa formação prática/colocar a teoria na prática /oferece teoria e prática;nan;nan;nan;nan;nan;Não sabe;5;5;5;5;4;4;5;5;5;5;5;Provavelmente contrataria seus serviços;Provavelmente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;Provavelmente poderia contratar estes profissionais;1.32708
2023;62635058;Pequena;Sudeste;Analista de RH;De 20 a 99 funcionários;Educação Profissional e Educação Superior;SENAI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;UFG;Outras;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;SENAC;PAULA SOUZA;nan;nan;nan;nan;nan;SENAI;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Boa estrutura/ex: laboratório, material, equipamentos, tecnologia, mais salas, etc;Ensina na prática/tem mais a parte prática/teoria e prática;Ensina/capacita/qualifica/melhor formação/melhor qualidade dos candidatos/desenvolvimento/profissionais qualidade;Tem treinamento na parte emocional;nan;nan;nan;nan;nan;nan;Capacitação/aprendizado/treinamento/maior qualificação/palestras/cursos/palestras/atualização/ensino/aperfeiçoam;Boa formação prática/colocar a teoria na prática /oferece teoria e prática;Cursos técnicos/cursos profissionalizantes/Forma para o mercado de trabalho/cursos para a indústria/ex: tecnolog;nan;nan;nan;nan;3;5;5;4;5;5;5;5;4;3;4;4;Certamente contrataria seus serviços;Provavelmente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;Provavelmente poderia contratar estes profissionais;1.32708
2023;62636627;Média;Sudeste;Assistente de RH / Auxiliar de RH/ Auxiliar Adm de RH/ Assist DP e RH;De 20 a 99 funcionários;Educação Profissional;SENAI;ANHANGUERA;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;ANHANGUERA;SENAI;CEE;NUBE;nan;nan;nan;nan;nan;nan;nan;nan;ANHANGUERA;Outras;nan;nan;nan;nan;nan;SENAC;SENAT;GRAU TÉCNICO;nan;nan;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;SENAI;NENHUMA / NÃO SABE;Diversidade de cursos/gama de opções/cursos variados;Cursos técnicos/profissionalizantes/profissionaliza para mercado de trabalho/voltada p industria/formação profiss;Ensina/capacita/qualifica/melhor formação/melhor qualidade dos candidatos/desenvolvimento/profissionais qualidade;nan;nan;nan;nan;nan;nan;nan;Menor aprendiz/capacitação de jovens;Capacitação/aprendizado/treinamento/maior qualificação/palestras/cursos/palestras/atualização/ensino/aperfeiçoam;nan;nan;nan;nan;nan;5;5;5;5;4;5;4;4;4;5;5;4;Certamente contrataria seus serviços;Certamente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;Certamente poderia contratar estes profissionais;0.89405
2023;62641554;Média;Nordeste;Coordenador de RH/ DHO / Coordenador de DHO /Coordenadora de Treinamento/ Supevisor de RH;De 100 a 499 funcionários;Educação Profissional;SESI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;SESI;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;SENAI;SENAC;SEBRAE;SENAT;GRAU TÉCNICO;Instituto Federal;ESCOLA ESTADUAL DE FORMAÇÃO PROFISSIONAL;SENAI;SENAC;SEBRAE;GRAU TÉCNICO;SESI;nan;nan;nan;nan;nan;SESI;NENHUMA / NÃO SABE;Voltado para area industrial;Inovação/atualizados, novas performances, novidades/mais atualizada/;Qualidade do ensino/bom método de ensino/tem metodologia específica/segue grade de ensino, currículo escolar/...;Ensina/capacita/qualifica/melhor formação/melhor qualidade dos candidatos/desenvolvimento/profissionais qualidade;Boa estrutura/ex: laboratório, material, equipamentos, tecnologia, mais salas, etc;nan;nan;nan;nan;nan;Capacitação/aprendizado/treinamento/maior qualificação/palestras/cursos/palestras/atualização/ensino/aperfeiçoam;Boa formação prática/colocar a teoria na prática /oferece teoria e prática;Cursos técnicos/cursos profissionalizantes/Forma para o mercado de trabalho/cursos para a indústria/ex: tecnolog;nan;nan;nan;nan;3;4;5;5;4;5;4;4;4;4;4;4;Provavelmente contrataria seus serviços;Provavelmente poderia contratar estes profissionais;Provavelmente não contrataria seus serviços;Provavelmente poderia contratar estes profissionais;0.87919
2023;62632507;Grande;Sudeste;Gerente de RH/ DHO / Gerente de Desenvolvimento Humano;500 ou mais funcionários;Educação Superior;CIEE;SENAI;Outras;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;UFG;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;PUC;ANHANGUERA;UMA;UFG;ESTÁCIO;CRUZEIRO DO SUL;nan;SENAC;UNIP;PUC;ANHANGUERA;ESTÁCIO;Instituto Federal;nan;PUC;nan;nan;nan;nan;nan;nan;nan;nan;nan;UFG;NENHUMA / NÃO SABE;Recomendada/é referência/é renomado/mais reconhecida/pelo nome/bem conceituado/nome que tem na região;Tradição/muitos anos no mercado/tempo de vida/pelo histórico;nan;nan;nan;nan;nan;nan;nan;nan;Capacitação/aprendizado/treinamento/maior qualificação/palestras/cursos/palestras/atualização/ensino/aperfeiçoam;Cursos técnicos/cursos profissionalizantes/Forma para o mercado de trabalho/cursos para a indústria/ex: tecnolog;nan;nan;nan;nan;nan;3;4;4;4;4;4;3;4;4;3;4;3;Provavelmente contrataria seus serviços;Certamente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;Provavelmente poderia contratar estes profissionais;0.33274
2023;62638989;Pequena;Sudeste;Coordenador de RH/ DHO / Coordenador de DHO /Coordenadora de Treinamento/ Supevisor de RH;De 20 a 99 funcionários;Educação Superior;Outras;SENAC;Outras;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;uniceub;Outras;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;uniceub;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;SENAI;UNIP;PUC;ANHANGUERA;Instituto Federal;nan;nan;NENHUMA / NÃO SABE;nan;nan;nan;nan;nan;nan;nan;nan;nan;Instituto Federal;NENHUMA / NÃO SABE;Qualidade do ensino/bom método de ensino/tem metodologia específica/segue grade de ensino, currículo escolar/...;Ensina/capacita/qualifica/melhor formação/melhor qualidade dos candidatos/desenvolvimento/profissionais qualidade;Cursos na área da empresa/atende o nosso segmento/atende nossas demandas/atende as expectativas;Inovação/atualizados, novas performances, novidades/mais atualizada/;nan;nan;nan;nan;nan;nan;Cursos técnicos/cursos profissionalizantes/Forma para o mercado de trabalho/cursos para a indústria/ex: tecnolog;nan;nan;nan;nan;nan;nan;3;4;5;5;5;5;5;5;4;4;3;5;Provavelmente contrataria seus serviços;Certamente poderia contratar estes profissionais;Provavelmente poderia contratar seus serviços;Provavelmente poderia contratar estes profissionais;1.32708
